AuSR,Dataset,File,TR,PSNR,SSIM,TCP,Time
2,3,1172,20,30.4114,0.9762,0.0545,3.2904
2,3,1172,30,28.0953,0.9588,0.1202,3.6852
2,3,1172,40,26.4752,0.9381,0.2147,4.2985
2,3,1172,50,25.0026,0.9116,0.3312,5.2348
2,3,1172,60,23.5796,0.8764,0.4683,6.8326
2,3,1172,70,22.1835,0.8324,0.618,10.5047
2,3,1172,80,20.8391,0.7815,0.7609,19.621
2,3,1173,10,34.9455,0.9892,0.0132,3.0147
2,3,1173,20,30.5443,0.9744,0.0545,3.2607
2,3,1173,30,27.9003,0.9553,0.1202,3.6309
2,3,1173,40,25.7789,0.9235,0.2147,4.2887
2,3,1173,50,24.2997,0.8864,0.3312,5.257
2,3,1173,60,22.8298,0.8379,0.4683,6.8933
2,3,1173,70,21.5299,0.7845,0.618,10.5333
2,3,1173,80,20.1906,0.7199,0.761,19.6342
2,3,1174,10,32.3219,0.9733,0.0132,2.9427
2,3,1174,20,29.2695,0.941,0.0545,3.2295
2,3,1174,30,26.9918,0.8984,0.1202,3.6742
2,3,1174,40,24.9129,0.8355,0.2146,4.2523
2,3,1174,50,23.2231,0.7552,0.3312,5.1794
2,3,1174,60,21.6316,0.6543,0.4683,6.8019
2,3,1174,70,20.0919,0.5315,0.618,10.5806
2,3,1174,80,18.7791,0.4036,0.761,19.6312
2,3,1175,10,33.9464,0.9803,0.0132,3.0769
2,3,1175,20,31.2165,0.9609,0.0545,3.3351
2,3,1175,30,29.1646,0.9355,0.1202,3.6875
2,3,1175,40,27.2193,0.8992,0.2147,4.304
2,3,1175,50,25.7524,0.8575,0.3312,5.2809
2,3,1175,60,24.4848,0.808,0.4683,6.8331
2,3,1175,70,23.193,0.756,0.618,10.5778
2,3,1175,80,21.9341,0.6993,0.761,19.659
2,3,1176,10,38.0634,0.98,0.0132,2.9781
2,3,1176,20,34.5133,0.9608,0.0545,3.2254
2,3,1176,30,31.4452,0.9339,0.1202,3.6761
2,3,1176,40,28.9707,0.8955,0.2147,4.2888
2,3,1176,50,27.033,0.8467,0.3312,5.2444
2,3,1176,60,25.0304,0.7866,0.4683,6.8344
2,3,1176,70,22.8785,0.7098,0.618,10.6192
2,3,1176,80,20.9348,0.6216,0.761,19.7033
2,3,1177,10,34.2838,0.9794,0.0132,3.0685
2,3,1177,20,30.6693,0.9565,0.0545,3.3197
2,3,1177,30,28.6182,0.9313,0.1202,4.0871
2,3,1177,40,26.8659,0.8969,0.2147,4.571
2,3,1177,50,25.251,0.8532,0.3312,5.2462
2,3,1177,60,23.6273,0.8,0.4683,6.849
2,3,1177,70,22.1889,0.7355,0.618,10.5814
2,3,1177,80,20.8221,0.6721,0.761,19.6829
2,3,1178,10,36.8115,0.9802,0.0132,3.0245
2,3,1178,20,33.5499,0.9634,0.0545,3.278
2,3,1178,30,30.9015,0.9388,0.1202,3.7287
2,3,1178,40,28.4285,0.907,0.2147,4.2802
2,3,1178,50,26.4979,0.8686,0.3312,5.2177
2,3,1178,60,24.7615,0.823,0.4683,6.8744
2,3,1178,70,23.1277,0.7664,0.618,10.5792
2,3,1178,80,21.2409,0.6992,0.7609,19.609
2,3,1179,10,34.0601,0.9816,0.0132,3.0142
2,3,1179,20,30.5983,0.9643,0.0545,3.276
2,3,1179,30,28.5281,0.9426,0.1202,3.6884
2,3,1179,40,26.7159,0.9115,0.2147,4.2886
2,3,1179,50,25.1529,0.8724,0.3312,5.2329
2,3,1179,60,23.7765,0.826,0.4683,6.8296
2,3,1179,70,22.3882,0.7669,0.618,10.5313
2,3,1179,80,21.144,0.7094,0.761,19.5809
2,3,1180,10,32.0039,0.9793,0.0132,3.0282
2,3,1180,20,28.3478,0.9573,0.0545,3.2615
2,3,1180,30,26.0486,0.9281,0.1202,3.6157
2,3,1180,40,24.3203,0.8939,0.2147,4.3017
2,3,1180,50,22.8522,0.8512,0.3312,5.2431
2,3,1180,60,21.5777,0.8041,0.4683,6.8207
2,3,1180,70,20.425,0.7512,0.618,10.4668
2,3,1180,80,19.1862,0.6936,0.761,19.6624
2,3,1181,10,32.2736,0.9785,0.0132,3.0382
2,3,1181,20,29.0301,0.9545,0.0545,3.3118
2,3,1181,30,26.9435,0.926,0.1202,3.6934
2,3,1181,40,25.3017,0.8894,0.2146,4.289
2,3,1181,50,24.1215,0.8504,0.3312,5.2441
2,3,1181,60,22.9665,0.8038,0.4683,6.8659
2,3,1181,70,21.9174,0.7476,0.618,10.5598
2,3,1181,80,20.903,0.7001,0.761,19.6387
2,3,1182,10,31.8901,0.9848,0.0132,3.0062
2,3,1182,20,28.4301,0.9641,0.0545,3.2383
2,3,1182,30,25.9712,0.9338,0.1202,3.615
2,3,1182,40,23.8513,0.8907,0.2147,4.2386
2,3,1182,50,22.019,0.8337,0.3312,5.2213
2,3,1182,60,20.4355,0.763,0.4683,6.7826
2,3,1182,70,18.9186,0.6794,0.618,10.4881
2,3,1182,80,17.5578,0.5889,0.761,19.6799
2,3,1183,10,32.5278,0.9796,0.0132,3.041
2,3,1183,20,29.3024,0.9593,0.0545,3.2664
2,3,1183,30,27.3139,0.9358,0.1202,3.638
2,3,1183,40,25.642,0.9013,0.2147,4.2842
2,3,1183,50,24.3623,0.8634,0.3312,5.2661
2,3,1183,60,23.2922,0.8174,0.4683,6.8119
2,3,1183,70,22.2161,0.7663,0.618,10.5181
2,3,1183,80,21.3088,0.7165,0.761,19.6863
2,3,1184,10,34.426,0.9831,0.0132,3.083
2,3,1184,20,32.3479,0.9732,0.0545,3.2857
2,3,1184,30,30.9983,0.9625,0.1202,3.6885
2,3,1184,40,29.6446,0.9467,0.2147,4.2981
2,3,1184,50,28.399,0.9285,0.3312,5.2537
2,3,1184,60,27.2962,0.9071,0.4683,6.8645
2,3,1184,70,25.6783,0.8776,0.618,10.6368
2,3,1184,80,24.2843,0.8434,0.761,19.7572
2,3,1185,10,34.4241,0.9888,0.0128,2.9825
2,3,1185,20,30.4183,0.974,0.0533,3.2327
2,3,1185,30,27.4253,0.95,0.1192,3.6022
2,3,1185,40,25.001,0.913,0.2127,4.2135
2,3,1185,50,22.8892,0.8626,0.3296,5.3124
2,3,1185,60,21.0561,0.795,0.4649,6.7753
2,3,1185,70,19.2481,0.707,0.6157,9.969
2,3,1185,80,17.5854,0.6078,0.76,19.0201
2,3,1186,10,32.998,0.9704,0.0132,3.0746
2,3,1186,20,28.6342,0.9409,0.0545,3.28
2,3,1186,30,25.9523,0.9015,0.1202,3.6566
2,3,1186,40,24.1476,0.853,0.2147,4.3248
2,3,1186,50,22.793,0.7998,0.3312,5.2926
2,3,1186,60,21.5983,0.7377,0.4683,6.7882
2,3,1186,70,20.5169,0.6645,0.618,10.6228
2,3,1186,80,19.3028,0.5831,0.7609,19.6197
2,3,1187,10,33.4095,0.9897,0.0128,2.9625
2,3,1187,20,29.5275,0.9761,0.0533,3.2784
2,3,1187,30,26.7862,0.9537,0.1192,3.6074
2,3,1187,40,24.4304,0.9199,0.2127,4.2291
2,3,1187,50,22.4053,0.8721,0.3296,5.1899
2,3,1187,60,20.4067,0.8032,0.4649,6.8006
2,3,1187,70,18.6391,0.7139,0.6156,9.956
2,3,1187,80,17.0451,0.6192,0.76,19.1099
2,3,1188,10,34.7387,0.9835,0.0128,3.0323
2,3,1188,20,30.4179,0.9627,0.0533,3.3297
2,3,1188,30,27.4292,0.9309,0.1192,3.6505
2,3,1188,40,25.5117,0.8928,0.2127,4.263
2,3,1188,50,23.786,0.8485,0.3296,5.1792
2,3,1188,60,22.3304,0.7956,0.4649,6.8576
2,3,1188,70,20.9593,0.7379,0.6157,10.1189
2,3,1188,80,19.3949,0.6629,0.76,19.0495
2,3,1189,10,32.0411,0.9781,0.0128,3.0985
2,3,1189,20,27.6325,0.9505,0.0533,3.2781
2,3,1189,30,25.0255,0.9117,0.1192,3.6853
2,3,1189,40,22.9213,0.8589,0.2127,4.2244
2,3,1189,50,21.1779,0.7934,0.3296,5.1654
2,3,1189,60,19.9061,0.7244,0.4649,6.8099
2,3,1189,70,18.7629,0.6536,0.6157,10.09
2,3,1189,80,17.7774,0.5816,0.76,19.0783
2,3,1190,10,30.1411,0.9826,0.0132,2.9719
2,3,1190,20,26.479,0.9619,0.0545,3.2065
2,3,1190,30,24.2032,0.9321,0.1202,3.6299
2,3,1190,40,22.3248,0.8913,0.2147,4.2417
2,3,1190,50,20.6948,0.8418,0.3312,5.201
2,3,1190,60,19.2068,0.7782,0.4683,6.7958
2,3,1190,70,17.9332,0.7034,0.618,10.5661
2,3,1190,80,16.8519,0.6321,0.761,20.3993
2,3,1191,10,35.5755,0.9842,0.0132,3.0297
2,3,1191,20,32.4067,0.973,0.0545,3.2769
2,3,1191,30,30.3655,0.9581,0.1202,3.6805
2,3,1191,40,28.6449,0.9363,0.2147,4.284
2,3,1191,50,27.1239,0.9073,0.3312,5.2621
2,3,1191,60,25.8617,0.8742,0.4683,6.8844
2,3,1191,70,24.7082,0.8351,0.618,10.5274
2,3,1191,80,23.6091,0.7926,0.761,19.5072
2,3,1192,10,36.1624,0.9892,0.0132,3.027
2,3,1192,20,32.5526,0.9759,0.0545,3.2728
2,3,1192,30,29.9458,0.9587,0.1202,3.7044
2,3,1192,40,27.9006,0.9377,0.2147,4.2739
2,3,1192,50,26.2857,0.912,0.3312,5.2541
2,3,1192,60,24.8303,0.8806,0.4683,6.8287
2,3,1192,70,23.183,0.8406,0.618,10.5549
2,3,1192,80,21.6413,0.7909,0.761,19.6411
2,3,1193,10,31.3307,0.9816,0.0132,2.9971
2,3,1193,20,27.0923,0.9559,0.0545,3.2743
2,3,1193,30,24.7192,0.9219,0.1202,3.6402
2,3,1193,40,22.5902,0.8734,0.2147,4.2942
2,3,1193,50,20.8621,0.8152,0.3312,5.2463
2,3,1193,60,19.3495,0.7492,0.4683,6.7773
2,3,1193,70,17.7953,0.6752,0.618,10.5309
2,3,1193,80,16.4134,0.5931,0.761,19.5683
2,3,1194,10,35.8175,0.9754,0.0132,3.0172
2,3,1194,20,31.8442,0.9521,0.0545,3.2519
2,3,1194,30,29.5111,0.9242,0.1202,3.6766
2,3,1194,40,27.6458,0.8889,0.2147,4.2671
2,3,1194,50,25.9496,0.8447,0.3312,5.2093
2,3,1194,60,24.4224,0.7927,0.4683,6.8354
2,3,1194,70,22.8245,0.7254,0.618,10.4469
2,3,1194,80,21.3556,0.6489,0.7609,19.4843
2,3,1195,10,38.5728,0.9923,0.0132,3.0751
2,3,1195,20,32.3491,0.9862,0.0545,3.3382
2,3,1195,30,29.9976,0.9786,0.1202,3.7294
2,3,1195,40,28.4667,0.9702,0.2147,4.3239
2,3,1195,50,26.9277,0.9586,0.3312,5.243
2,3,1195,60,25.0811,0.9411,0.4683,6.8278
2,3,1195,70,23.4742,0.9175,0.618,10.5772
2,3,1195,80,21.9344,0.8823,0.761,19.6974
2,3,1196,10,38.4925,0.9922,0.0132,3.0759
2,3,1196,20,32.6079,0.9863,0.0545,3.3336
2,3,1196,30,29.8876,0.9773,0.1202,3.7052
2,3,1196,40,28.0281,0.9665,0.2147,4.3472
2,3,1196,50,26.5465,0.9531,0.3312,5.2483
2,3,1196,60,25.0861,0.9346,0.4683,6.8679
2,3,1196,70,23.2906,0.9079,0.618,10.5238
2,3,1196,80,21.52,0.8691,0.761,19.6673
2,3,1197,10,34.5524,0.9914,0.0132,3.0906
2,3,1197,20,30.1753,0.9854,0.0545,3.3213
2,3,1197,30,27.4066,0.9755,0.1202,3.7746
2,3,1197,40,25.3342,0.9634,0.2147,4.3538
2,3,1197,50,23.6036,0.9485,0.3312,5.3016
2,3,1197,60,22.2914,0.932,0.4683,6.8645
2,3,1197,70,20.8736,0.9091,0.618,10.6234
2,3,1197,80,19.3247,0.8797,0.761,22.1184
2,3,1198,10,38.0871,0.9929,0.0132,3.7202
2,3,1198,20,34.0764,0.9903,0.0545,3.9603
2,3,1198,30,31.4566,0.9862,0.1202,4.7574
2,3,1198,40,29.2446,0.9802,0.2147,5.1598
2,3,1198,50,26.9216,0.9678,0.3312,6.8482
2,3,1198,60,25.0264,0.9502,0.4683,8.8754
2,3,1198,70,22.8779,0.9214,0.618,12.8241
2,3,1198,80,20.8168,0.8753,0.761,23.3813
2,3,1199,10,35.8427,0.9704,0.0132,4.2787
2,3,1199,20,32.1898,0.9482,0.0545,4.0741
2,3,1199,30,30.1216,0.9248,0.1202,4.5803
2,3,1199,40,28.2927,0.894,0.2147,5.2666
2,3,1199,50,26.6877,0.857,0.3311,6.3051
2,3,1199,60,25.2524,0.8135,0.4683,8.2754
2,3,1199,70,23.9027,0.762,0.618,13.5892
2,3,1199,80,22.7708,0.7185,0.761,23.5794
2,3,1200,10,34.5803,0.9928,0.0132,3.7633
2,3,1200,20,30.4395,0.9858,0.0545,3.8783
2,3,1200,30,28.1759,0.9758,0.1202,4.5444
2,3,1200,40,25.7316,0.9581,0.2147,5.0836
2,3,1200,50,23.5698,0.9315,0.3312,6.9236
2,3,1200,60,21.7015,0.8959,0.4683,8.3052
2,3,1200,70,20.0952,0.8506,0.618,13.1949
2,3,1200,80,18.4238,0.7937,0.761,23.2881
2,3,1201,10,35.6776,0.9819,0.0128,3.883
2,3,1201,20,30.7756,0.9652,0.0533,4.4584
2,3,1201,30,28.5079,0.9421,0.1192,4.5342
2,3,1201,40,26.8811,0.9127,0.2127,5.0269
2,3,1201,50,25.1119,0.8739,0.3296,6.3184
2,3,1201,60,23.3023,0.8177,0.4649,8.6752
2,3,1201,70,21.5936,0.7512,0.6157,13.0266
2,3,1201,80,19.7714,0.6679,0.76,22.6161
2,3,1202,10,37.9531,0.9839,0.0128,3.7883
2,3,1202,20,31.8695,0.9681,0.0533,3.9824
2,3,1202,30,29.2913,0.9452,0.1192,4.4189
2,3,1202,40,27.0405,0.9123,0.2127,5.2927
2,3,1202,50,25.1642,0.87,0.3295,6.3526
2,3,1202,60,23.494,0.814,0.4649,8.6989
2,3,1202,70,21.6067,0.7379,0.6157,12.3702
2,3,1202,80,19.7635,0.6419,0.76,24.0565
2,3,1203,10,25.8867,0.9505,0.0128,3.9115
2,3,1203,20,22.2006,0.9152,0.0533,4.2612
2,3,1203,30,19.6099,0.8625,0.1192,4.3445
2,3,1203,40,17.5963,0.7926,0.2127,4.8214
2,3,1203,50,16.1236,0.7183,0.3296,6.566
2,3,1203,60,15.0116,0.6408,0.4649,7.8997
2,3,1203,70,14.0465,0.5595,0.6157,12.0471
2,3,1203,80,13.0812,0.4708,0.76,23.3371
2,3,1204,10,25.9702,0.9503,0.0128,4.249
2,3,1204,20,22.441,0.913,0.0533,3.8775
2,3,1204,30,19.7459,0.857,0.1192,4.6908
2,3,1204,40,17.7313,0.7812,0.2127,5.7741
2,3,1204,50,16.1416,0.6991,0.3296,6.2679
2,3,1204,60,14.9528,0.6131,0.4649,8.487
2,3,1204,70,13.974,0.5317,0.6156,12.3704
2,3,1204,80,12.9449,0.4476,0.76,21.9756
2,3,1205,10,26.4437,0.9621,0.0128,3.7747
2,3,1205,20,22.2588,0.9237,0.0533,3.835
2,3,1205,30,19.4231,0.8679,0.1192,4.4959
2,3,1205,40,17.4159,0.7926,0.2127,5.0628
2,3,1205,50,15.9743,0.7123,0.3296,6.9625
2,3,1205,60,14.9115,0.6283,0.4649,8.3533
2,3,1205,70,14.0445,0.5533,0.6155,11.9015
2,3,1205,80,13.1477,0.4666,0.76,22.6891
2,3,1206,10,30.6427,0.9784,0.0128,3.8239
2,3,1206,20,26.2991,0.9483,0.0533,4.2209
2,3,1206,30,23.5951,0.9029,0.1192,4.4143
2,3,1206,40,21.9363,0.8444,0.2127,5.2902
2,3,1206,50,20.5584,0.7725,0.3296,6.2907
2,3,1206,60,19.3532,0.6875,0.4649,8.1049
2,3,1206,70,18.2631,0.5834,0.6157,12.3699
2,3,1206,80,17.0894,0.4705,0.76,21.9449
2,3,1207,10,29.2573,0.97,0.0128,4.1386
2,3,1207,20,24.9227,0.9392,0.0533,4.1347
2,3,1207,30,21.4854,0.888,0.1192,4.708
2,3,1207,40,19.2499,0.8276,0.2127,5.4224
2,3,1207,50,17.6491,0.7585,0.3296,6.533
2,3,1207,60,16.3703,0.6852,0.4649,8.6158
2,3,1207,70,15.2962,0.6088,0.6156,13.12
2,3,1207,80,13.9748,0.5159,0.7599,22.6575
2,3,1208,10,29.0821,0.97,0.0128,3.8422
2,3,1208,20,24.6575,0.9384,0.0533,4.3524
2,3,1208,30,22.754,0.905,0.1192,4.8076
2,3,1208,40,21.436,0.8668,0.2127,5.8946
2,3,1208,50,20.2212,0.8188,0.3296,6.6661
2,3,1208,60,19.115,0.7635,0.4649,8.6911
2,3,1208,70,17.9153,0.6917,0.6157,11.7594
2,3,1208,80,16.8534,0.6127,0.76,22.6635
2,3,1209,10,35.9843,0.9813,0.0132,3.9148
2,3,1209,20,30.7824,0.9555,0.0545,4.0467
2,3,1209,30,26.41,0.9142,0.1201,4.6329
2,3,1209,40,23.6092,0.8589,0.2147,5.0097
2,3,1209,50,21.2257,0.7861,0.3312,6.6197
2,3,1209,60,19.0546,0.6969,0.4683,8.2977
2,3,1209,70,17.3033,0.6006,0.6179,12.7353
2,3,1209,80,15.7389,0.4964,0.761,23.7645
2,3,1210,10,27.4918,0.9633,0.0128,3.8883
2,3,1210,20,23.3329,0.9236,0.0533,3.9924
2,3,1210,30,20.9536,0.8695,0.1192,4.3753
2,3,1210,40,18.7523,0.7925,0.2127,5.3104
2,3,1210,50,16.9794,0.6965,0.3295,6.24
2,3,1210,60,15.8346,0.6125,0.4649,8.0901
2,3,1210,70,14.7476,0.5304,0.6155,12.299
2,3,1210,80,13.5628,0.4468,0.76,22.2361
2,3,1211,10,28.4814,0.9609,0.0128,3.6289
2,3,1211,20,24.1073,0.9247,0.0533,4.6127
2,3,1211,30,21.7761,0.8809,0.1192,4.3458
2,3,1211,40,19.934,0.8298,0.2127,5.9344
2,3,1211,50,18.647,0.7783,0.3296,6.6511
2,3,1211,60,17.4489,0.7258,0.4649,8.7529
2,3,1211,70,16.2372,0.6664,0.6157,12.2608
2,3,1211,80,15.0413,0.6083,0.76,23.3209
2,3,1212,10,25.6977,0.9475,0.0128,3.9123
2,3,1212,20,21.6961,0.9027,0.0533,4.4262
2,3,1212,30,19.0866,0.8428,0.1192,4.3456
2,3,1212,40,17.1373,0.7602,0.2127,5.9056
2,3,1212,50,15.5892,0.6663,0.3296,6.7009
2,3,1212,60,14.3639,0.5719,0.4649,8.6095
2,3,1212,70,13.2882,0.4787,0.6157,12.2148
2,3,1212,80,12.3913,0.3942,0.76,23.6637
2,3,1213,10,30.2923,0.9828,0.0132,3.3655
2,3,1213,20,26.2801,0.9595,0.0545,3.6914
2,3,1213,30,23.6264,0.9268,0.1202,4.7052
2,3,1213,40,21.6714,0.8808,0.2147,5.0361
2,3,1213,50,19.905,0.818,0.3312,5.7895
2,3,1213,60,18.5092,0.7482,0.4683,8.4841
2,3,1213,70,17.0918,0.6529,0.618,13.3193
2,3,1213,80,15.8815,0.5606,0.761,23.1106
2,3,1214,10,26.4075,0.9625,0.0128,3.7135
2,3,1214,20,22.3802,0.9221,0.0533,4.1709
2,3,1214,30,19.8407,0.8729,0.1192,4.7353
2,3,1214,40,17.9038,0.8106,0.2127,5.1635
2,3,1214,50,16.2008,0.73,0.3296,6.3684
2,3,1214,60,14.9253,0.6456,0.4649,8.2533
2,3,1214,70,13.8687,0.559,0.6157,13.0462
2,3,1214,80,12.9876,0.4699,0.76,24.4464
2,3,1215,10,27.3044,0.9508,0.0128,4.0236
2,3,1215,20,22.9931,0.9103,0.0533,3.9701
2,3,1215,30,20.3486,0.8528,0.1192,4.5062
2,3,1215,40,18.4141,0.7841,0.2127,5.343
2,3,1215,50,16.7183,0.7008,0.3296,6.3368
2,3,1215,60,15.1136,0.6017,0.4649,8.3568
2,3,1215,70,13.5152,0.485,0.6157,13.302
2,3,1215,80,11.9583,0.3706,0.76,22.6402
2,3,1216,10,38.4061,0.9904,0.0128,3.7564
2,3,1216,20,32.7726,0.9717,0.0533,4.1206
2,3,1216,30,29.6676,0.9451,0.1192,4.9963
2,3,1216,40,27.644,0.9062,0.2127,5.6856
2,3,1216,50,25.7431,0.8527,0.3296,6.3886
2,3,1216,60,23.9548,0.7836,0.4649,8.9211
2,3,1216,70,22.3985,0.7025,0.6157,12.378
2,3,1216,80,20.6616,0.6038,0.7599,22.6347
2,3,1217,10,27.5944,0.9617,0.0128,3.9102
2,3,1217,20,23.9245,0.9319,0.0533,4.3913
2,3,1217,30,21.325,0.89,0.1191,4.5289
2,3,1217,40,19.4858,0.8394,0.2127,5.2835
2,3,1217,50,17.9969,0.7807,0.3296,6.774
2,3,1217,60,16.8441,0.722,0.4649,8.834
2,3,1217,70,15.6695,0.6583,0.6157,13.2862
2,3,1217,80,14.4871,0.5803,0.76,23.2182
2,3,1218,10,31.4203,0.9829,0.0128,3.9074
2,3,1218,20,25.9535,0.9548,0.0533,4.4266
2,3,1218,30,22.4713,0.9099,0.1192,4.6308
2,3,1218,40,20.0099,0.8464,0.2127,5.0793
2,3,1218,50,17.7909,0.76,0.3296,6.4763
2,3,1218,60,15.9219,0.656,0.4649,8.5489
2,3,1218,70,13.9939,0.5235,0.6157,12.8454
2,3,1218,80,12.1664,0.3676,0.76,23.9812
2,3,1219,10,36.1857,0.9889,0.0128,3.8324
2,3,1219,20,31.2027,0.9694,0.0533,3.8056
2,3,1219,30,28.809,0.9417,0.1192,4.3411
2,3,1219,40,26.6629,0.9014,0.2127,4.9221
2,3,1219,50,24.7897,0.8486,0.3296,6.1794
2,3,1219,60,23.1276,0.7796,0.4649,8.4256
2,3,1219,70,21.499,0.6891,0.6157,12.7131
2,3,1219,80,19.7387,0.586,0.76,21.9183
2,3,1220,10,32.2606,0.9817,0.0128,3.0541
2,3,1220,20,26.681,0.9566,0.0533,3.2448
2,3,1220,30,23.0584,0.9129,0.1192,3.6241
2,3,1220,40,20.2401,0.8491,0.2127,4.2264
2,3,1220,50,18.0522,0.7635,0.3296,5.2279
2,3,1220,60,15.8384,0.6457,0.4649,6.764
2,3,1220,70,13.9321,0.5036,0.6157,10.0659
2,3,1220,80,12.2961,0.3498,0.76,19.0505
2,3,1221,10,34.923,0.9815,0.0128,3.0653
2,3,1221,20,31.277,0.9648,0.0533,3.2384
2,3,1221,30,28.0118,0.9327,0.1192,3.6836
2,3,1221,40,26.0068,0.8943,0.2127,4.2835
2,3,1221,50,24.4193,0.8478,0.3296,5.1996
2,3,1221,60,23.2408,0.7958,0.4649,6.7863
2,3,1221,70,21.8869,0.732,0.6157,9.9865
2,3,1221,80,20.3953,0.6653,0.76,19.0707
2,3,1222,10,28.6396,0.9726,0.0128,3.0207
2,3,1222,20,23.6405,0.9337,0.0533,3.2233
2,3,1222,30,20.7464,0.8786,0.1192,3.6922
2,3,1222,40,18.4837,0.8032,0.2127,4.2374
2,3,1222,50,16.4801,0.7039,0.3296,5.225
2,3,1222,60,14.7546,0.5811,0.4649,6.758
2,3,1222,70,13.2818,0.4419,0.6157,10.0566
2,3,1222,80,11.9997,0.3104,0.76,19.1573
2,3,1223,10,30.8744,0.9819,0.0128,3.0334
2,3,1223,20,26.8539,0.9576,0.0533,3.3012
2,3,1223,30,23.0824,0.915,0.1192,3.6152
2,3,1223,40,20.0971,0.8491,0.2127,4.2511
2,3,1223,50,17.8529,0.7654,0.3296,5.182
2,3,1223,60,15.989,0.6627,0.4649,6.8278
2,3,1223,70,14.1352,0.5272,0.6157,10.0682
2,3,1223,80,12.6314,0.3796,0.76,19.106
2,3,1224,10,27.3177,0.9698,0.0132,3.043
2,3,1224,20,23.488,0.9367,0.0545,3.2546
2,3,1224,30,20.7039,0.8867,0.1202,3.6563
2,3,1224,40,18.4133,0.8162,0.2147,4.296
2,3,1224,50,16.6286,0.7319,0.3312,5.3001
2,3,1224,60,14.9168,0.625,0.4683,6.8703
2,3,1224,70,13.3754,0.4868,0.618,10.5607
2,3,1224,80,11.9768,0.3523,0.761,19.6512
2,3,1225,10,28.6785,0.9717,0.0128,3.0263
2,3,1225,20,25.1938,0.9437,0.0533,3.2776
2,3,1225,30,22.945,0.9105,0.1192,3.6794
2,3,1225,40,21.031,0.8676,0.2127,4.2891
2,3,1225,50,18.8168,0.8013,0.3296,5.228
2,3,1225,60,16.7867,0.7152,0.4649,6.8055
2,3,1225,70,15.0623,0.6117,0.6157,10.092
2,3,1225,80,13.2686,0.4735,0.76,19.3602
2,3,1226,10,36.2779,0.978,0.0128,3.1796
2,3,1226,20,33.2987,0.9624,0.0533,3.3128
2,3,1226,30,31.043,0.9429,0.1192,3.7421
2,3,1226,40,29.0984,0.9165,0.2127,4.3114
2,3,1226,50,27.3134,0.8808,0.3296,5.2324
2,3,1226,60,25.9378,0.8381,0.4649,6.8318
2,3,1226,70,24.0446,0.7773,0.6157,10.1224
2,3,1226,80,22.1421,0.7078,0.76,19.0989
2,3,1227,10,36.6786,0.9792,0.0128,3.0819
2,3,1227,20,34.1872,0.9677,0.0533,3.316
2,3,1227,30,32.2416,0.9549,0.1192,3.7445
2,3,1227,40,30.0977,0.9339,0.2127,4.4001
2,3,1227,50,28.1272,0.9071,0.3296,5.2407
2,3,1227,60,26.5174,0.878,0.4649,6.916
2,3,1227,70,24.6542,0.8437,0.6157,10.165
2,3,1227,80,23.0164,0.8018,0.76,19.1969
2,3,1228,10,36.1596,0.9772,0.0128,3.0683
2,3,1228,20,32.1219,0.9563,0.0533,3.3256
2,3,1228,30,29.8421,0.9295,0.1192,3.7171
2,3,1228,40,28.0099,0.894,0.2127,4.329
2,3,1228,50,26.406,0.8489,0.3296,5.2318
2,3,1228,60,24.9713,0.7951,0.4649,6.8614
2,3,1228,70,23.2665,0.7282,0.6157,10.7672
2,3,1228,80,21.6003,0.6529,0.76,19.1005
2,3,1229,10,36.0929,0.9834,0.0132,3.092
2,3,1229,20,29.1829,0.9616,0.0545,3.3561
2,3,1229,30,26.4369,0.9282,0.1202,3.6652
2,3,1229,40,24.4752,0.8845,0.2147,4.2947
2,3,1229,50,22.8844,0.834,0.3312,5.2727
2,3,1229,60,21.6248,0.7763,0.4683,6.9302
2,3,1229,70,20.4375,0.712,0.618,10.5933
2,3,1229,80,18.8474,0.635,0.761,19.6572
2,3,1230,10,36.9944,0.9712,0.0132,3.1025
2,3,1230,20,33.3997,0.9565,0.0545,3.3851
2,3,1230,30,30.8738,0.9375,0.1202,3.7577
2,3,1230,40,28.8091,0.91,0.2146,4.3221
2,3,1230,50,27.052,0.8758,0.3312,5.2523
2,3,1230,60,25.3209,0.8269,0.4683,6.8222
2,3,1230,70,23.2526,0.7596,0.618,10.6018
2,3,1230,80,21.4874,0.681,0.761,19.6504
2,3,1231,10,36.0681,0.9792,0.0128,3.0553
2,3,1231,20,32.0795,0.9637,0.0533,3.308
2,3,1231,30,29.2722,0.9416,0.1192,3.6809
2,3,1231,40,27.1997,0.9089,0.2127,4.3403
2,3,1231,50,25.4302,0.865,0.3296,5.1811
2,3,1231,60,23.5645,0.8123,0.4649,6.8712
2,3,1231,70,21.5711,0.7412,0.6156,10.042
2,3,1231,80,19.1356,0.6449,0.76,19.0935
2,3,1232,10,32.2251,0.9811,0.0132,3.0085
2,3,1232,20,28.8415,0.9602,0.0545,3.2365
2,3,1232,30,26.211,0.932,0.1202,3.6458
2,3,1232,40,23.904,0.8944,0.2147,4.2338
2,3,1232,50,22.0092,0.8467,0.3312,5.2372
2,3,1232,60,20.5293,0.785,0.4683,6.8674
2,3,1232,70,19.0623,0.7127,0.618,10.55
2,3,1232,80,17.5427,0.6333,0.761,19.6239
2,3,1233,10,31.5648,0.9849,0.0132,2.9957
2,3,1233,20,26.9533,0.9618,0.0545,3.2587
