AuSR,Dataset,File,TR,ATR,TPR,FNR,FPR,TNR,Precision,F1Score,Accuracy,Time
2,3,636,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.8281
2,3,636,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7133
2,3,636,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7063
2,3,636,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7722
2,3,636,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.6908
2,3,636,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.7033
2,3,637,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.8103
2,3,637,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7578
2,3,637,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7539
2,3,637,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.8079
2,3,637,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7137
2,3,637,60,0.599,1,0,0.0188,0.9812,0.9815,0.9907,0.9906,1.6807
2,3,637,70,0.6999,1,0,0.0327,0.9673,0.9683,0.9839,0.9836,1.8048
2,3,637,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.6747
2,3,638,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7735
2,3,638,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.8247
2,3,638,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7397
2,3,638,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7523
2,3,638,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.8056
2,3,638,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7096
2,3,638,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.6937
2,3,638,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.7505
2,3,639,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.815
2,3,639,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.747
2,3,639,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7862
2,3,639,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7385
2,3,639,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7135
2,3,639,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7613
2,3,639,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.7086
2,3,639,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.6499
2,3,640,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7773
2,3,640,20,0.2002,0.9999,0.0001,0.0062,0.9938,0.9938,0.9969,0.9969,1.8346
2,3,640,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.8019
2,3,640,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7373
2,3,640,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.8016
2,3,640,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.6674
2,3,640,70,0.6999,1,0,0.0328,0.9672,0.9683,0.9839,0.9836,1.7156
2,3,640,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.7747
2,3,641,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7803
2,3,641,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7626
2,3,641,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.788
2,3,641,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7434
2,3,641,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7042
2,3,641,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7988
2,3,641,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.7191
2,3,641,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.6761
2,3,642,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.8399
2,3,642,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7405
2,3,642,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7447
2,3,642,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7993
2,3,642,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7086
2,3,642,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7065
2,3,642,70,0.6999,1,0,0.0327,0.9673,0.9683,0.9839,0.9836,1.8086
2,3,642,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.6709
2,3,643,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7427
2,3,643,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.8458
2,3,643,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7328
2,3,643,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7448
2,3,643,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7794
2,3,643,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7183
2,3,643,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.6962
2,3,643,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.7776
2,3,644,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7743
2,3,644,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7712
2,3,644,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.8214
2,3,644,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7057
2,3,644,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7137
2,3,644,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.8131
2,3,644,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.6824
2,3,644,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.6795
2,3,645,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.8434
2,3,645,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7538
2,3,645,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7049
2,3,645,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.8189
2,3,645,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7304
2,3,645,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7348
2,3,645,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.7922
2,3,645,80,0.7987,1,0,0.0491,0.9509,0.9532,0.976,0.9754,1.6599
2,3,646,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7488
2,3,646,20,0.2002,0.9999,0.0001,0.0062,0.9938,0.9938,0.9969,0.9969,1.8552
2,3,646,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7532
2,3,646,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.74
2,3,646,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7925
2,3,646,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7137
2,3,646,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9838,0.9836,1.7167
2,3,646,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.7778
2,3,647,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7686
2,3,647,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7787
2,3,647,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.8068
2,3,647,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7475
2,3,647,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.725
2,3,647,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7542
2,3,647,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.716
2,3,647,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.6877
2,3,648,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.8467
2,3,648,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7855
2,3,648,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7257
2,3,648,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7715
2,3,648,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7092
2,3,648,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7126
2,3,648,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.7735
2,3,648,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.69
2,3,649,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7764
2,3,649,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.8747
2,3,649,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7426
2,3,649,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7338
2,3,649,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7775
2,3,649,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7024
2,3,649,70,0.6999,1,0,0.0327,0.9673,0.9683,0.9839,0.9836,1.6508
2,3,649,80,0.7987,1,0,0.0492,0.9508,0.9531,0.976,0.9754,1.7593
2,3,650,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.8434
2,3,650,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7405
2,3,650,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7234
2,3,650,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.8109
2,3,650,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7071
2,3,650,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.6959
2,3,650,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.7577
2,3,650,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.6707
2,3,651,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7692
2,3,651,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.8537
2,3,651,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7489
2,3,651,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7165
2,3,651,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7655
2,3,651,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.6818
2,3,651,70,0.6999,1,0,0.0326,0.9674,0.9685,0.984,0.9837,1.6829
2,3,651,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.7577
2,3,652,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.77
2,3,652,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7626
2,3,652,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.8626
2,3,652,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7048
2,3,652,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.6927
2,3,652,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7798
2,3,652,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.6827
2,3,652,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.7114
2,3,653,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.8356
2,3,653,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7463
2,3,653,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7379
2,3,653,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.8224
2,3,653,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7479
2,3,653,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7255
2,3,653,70,0.6999,1,0,0.0327,0.9673,0.9683,0.9839,0.9836,1.7641
2,3,653,80,0.7987,1,0,0.0492,0.9508,0.9531,0.976,0.9754,1.6732
2,3,654,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7717
2,3,654,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.8282
2,3,654,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7569
2,3,654,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7158
2,3,654,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.8175
2,3,654,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7256
2,3,654,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.6698
2,3,654,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.8003
2,3,655,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7675
2,3,655,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.731
2,3,655,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7955
2,3,655,40,0.4008,1,0,0.0103,0.9897,0.9898,0.9949,0.9948,1.7118
2,3,655,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.6854
2,3,655,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7939
2,3,655,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.6847
2,3,655,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.6692
2,3,656,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.8564
2,3,656,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7916
2,3,656,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7218
2,3,656,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7953
2,3,656,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7119
2,3,656,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7319
2,3,656,70,0.6999,1,0,0.0327,0.9673,0.9683,0.9839,0.9837,1.735
2,3,656,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.6772
2,3,657,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7613
2,3,657,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.8191
2,3,657,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7473
2,3,657,40,0.4008,1,0,0.0103,0.9897,0.9898,0.9949,0.9948,1.7507
2,3,657,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7754
2,3,657,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.6817
2,3,657,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.705
2,3,657,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.7983
2,3,658,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7612
2,3,658,20,0.2002,0.9999,0.0001,0.0062,0.9938,0.9938,0.9969,0.9969,1.7324
2,3,658,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.8092
2,3,658,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7073
2,3,658,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7228
2,3,658,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7842
2,3,658,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.6662
2,3,658,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.6443
2,3,659,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.8693
2,3,659,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7596
2,3,659,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7619
2,3,659,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.8342
2,3,659,50,0.5014,0.9999,0.0001,0.0093,0.9907,0.9908,0.9954,0.9953,1.7393
2,3,659,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7097
2,3,659,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.7566
2,3,659,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.6871
2,3,660,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7883
2,3,660,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7573
2,3,660,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.8093
2,3,660,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7475
2,3,660,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7333
2,3,660,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7852
2,3,660,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.6955
2,3,660,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.6867
2,3,661,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.8429
2,3,661,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7455
2,3,661,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7517
2,3,661,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7855
2,3,661,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7066
2,3,661,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.6977
2,3,661,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.7554
2,3,661,80,0.7987,1,0,0.0492,0.9508,0.9531,0.976,0.9754,1.6762
2,3,662,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7543
2,3,662,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.8092
2,3,662,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7538
2,3,662,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7132
2,3,662,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.8168
2,3,662,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.6994
2,3,662,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.6889
2,3,662,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.7569
2,3,663,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7786
2,3,663,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.793
2,3,663,30,0.2992,1,0,0.0107,0.9893,0.9894,0.9947,0.9946,1.7881
2,3,663,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7304
2,3,663,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7047
2,3,663,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7681
2,3,663,70,0.6999,1,0,0.0328,0.9672,0.9683,0.9839,0.9836,1.6853
2,3,663,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.6916
2,3,664,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.8484
2,3,664,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7678
2,3,664,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7424
2,3,664,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.8117
2,3,664,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.752
2,3,664,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.6777
2,3,664,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.7497
2,3,664,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.6648
2,3,665,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7623
2,3,665,20,0.2002,0.9999,0.0001,0.0062,0.9938,0.9938,0.9969,0.9969,1.8005
2,3,665,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7398
2,3,665,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7241
2,3,665,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.8014
2,3,665,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.6983
2,3,665,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.6592
2,3,665,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.7852
2,3,666,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.8188
2,3,666,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.8104
2,3,666,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.8545
2,3,666,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7378
2,3,666,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7174
2,3,666,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.709
2,3,666,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.7879
2,3,666,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.697
2,3,667,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7597
2,3,667,20,0.2002,0.9999,0.0001,0.0062,0.9938,0.9939,0.9969,0.9969,1.8328
2,3,667,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7237
2,3,667,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7564
2,3,667,50,0.5014,1,0,0.0092,0.9908,0.9909,0.9954,0.9954,1.8359
2,3,667,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7036
2,3,667,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.6771
2,3,667,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.7926
2,3,668,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7749
2,3,668,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7431
2,3,668,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.8553
2,3,668,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7101
2,3,668,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.73
2,3,668,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7852
2,3,668,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.7161
2,3,668,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.6931
2,3,669,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.8739
2,3,669,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7467
2,3,669,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7635
2,3,669,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.8016
2,3,669,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7086
2,3,669,60,0.599,0.9999,0.0001,0.0189,0.9811,0.9815,0.9906,0.9905,1.7036
2,3,669,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.7835
2,3,669,80,0.7987,1,0,0.0492,0.9508,0.9531,0.976,0.9754,1.6641
2,3,670,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7525
2,3,670,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7461
2,3,670,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.8335
2,3,670,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7675
2,3,670,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7424
2,3,670,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7744
2,3,670,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.7186
2,3,670,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.6608
2,3,671,10,0.0995,0.9997,0.0003,0.0025,0.9975,0.9975,0.9986,0.9986,1.839
2,3,671,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.7631
2,3,671,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.7172
2,3,671,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7863
2,3,671,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7354
2,3,671,60,0.599,0.9999,0.0001,0.0189,0.9811,0.9815,0.9906,0.9905,1.7159
2,3,671,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.7531
2,3,671,80,0.7987,1,0,0.0494,0.9506,0.9529,0.9759,0.9753,1.7083
2,3,672,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7454
2,3,672,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.8325
2,3,672,30,0.2992,1,0,0.0108,0.9892,0.9894,0.9947,0.9946,1.748
2,3,672,40,0.4008,1,0,0.0104,0.9896,0.9898,0.9948,0.9948,1.7227
2,3,672,50,0.5014,1,0,0.0093,0.9907,0.9908,0.9954,0.9954,1.7912
2,3,672,60,0.599,1,0,0.0189,0.9811,0.9814,0.9906,0.9905,1.7189
2,3,672,70,0.6999,1,0,0.0328,0.9672,0.9682,0.9839,0.9836,1.7203
2,3,672,80,0.7987,1,0,0.0492,0.9508,0.9531,0.976,0.9754,1.7759
2,3,673,10,0.0995,1,0,0.0025,0.9975,0.9975,0.9987,0.9987,1.7897
2,3,673,20,0.2002,1,0,0.0062,0.9938,0.9938,0.9969,0.9969,1.722
